id,code,name,definition,source_id/id,system
body_113204006,"113204006","Structure of intervertebral foramen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113205007,"113205007","Bone structure of C3 (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113206008,"113206008","Structure of arch of sixth cervical vertebra (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113207004,"113207004","Structure of inferior articular process of fourth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113208009,"113208009","Structure of inferior articular process of eighth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113209001,"113209001","Intervertebral disc structure of ninth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113210006,"113210006","Structure of inferior articular process of tenth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113211005,"113211005","Structure of inferior articular process of eleventh thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113215001,"113215001","Structure of spinous process of lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113216000,"113216000","Structure of lamina of second lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113217009,"113217009","Structure of superior articular process of fourth lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113219007,"113219007","Structure of iliopubic eminence","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113220001,"113220001","Structure of acetabular notch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113221002,"113221002","Structure of proximal shaft of radius","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113222009,"113222009","Structure of proximal shaft of ulna","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113223004,"113223004","Structure of middle phalanx of middle finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113224005,"113224005","Bone structure of shaft of fibula (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113225006,"113225006","Structure of lateral malleolus of fibula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113226007,"113226007","Structure of thyrohyoid muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113227003,"113227003","Extensor carpi ulnaris muscle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113228008,"113228008","Structure of abdominal part of pectoralis major muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113229000,"113229000","Rhomboideus capitis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113231009,"113231009","Structure of deep portion of sphincter ani externus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113232002,"113232002","Structure of pubovesicalis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113233007,"113233007","Structure of lateral head of gastrocnemius muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113234001,"113234001","Entire synovial joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113235000,"113235000","Structure of sphenozygomatic suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113236004,"113236004","Symphysis structure of mandible","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113237008,"113237008","Carpometacarpal joint structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113239006,"113239006","Structure of xiphosternal synchondrosis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113240008,"113240008","Structure of subcutaneous medial malleolar bursa (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113241007,"113241007","Structure of tendinous intersection","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113242000,"113242000","Structure of tendon and tendon sheath of forearm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113243005,"113243005","Structure of superior pubic ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113244004,"113244004","Structure of collateral ulnar ligament of elbow (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113245003,"113245003","Structure of annular ligament of radius","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113246002,"113246002","Interosseous metacarpal spaces","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113247006,"113247006","Structure of fascia of forearm, hand and finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113248001,"113248001","Structure of superior retinaculum of extensor muscles","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113249009,"113249009","Columella structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113250009,"113250009","Structure of bronchus of right middle lobe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113251008,"113251008","Structure of left lower lobe anterior segmental bronchus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113252001,"113252001","Structure of cardiac impression of medial surface of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113253006,"113253006","Pulmonary alveolar structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113254000,"113254000","Structure of interstitial tissue of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113255004,"113255004","Structure of parenchyma of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113257007,"113257007","Structure of cardiovascular system (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113259005,"113259005","Structure of anulus fibrosus of tricuspid orifice","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113260000,"113260000","Structure of chordae tendineae of mitral valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113261001,"113261001","Tunica adventitia of artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113262008,"113262008","Thoracic aorta structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113263003,"113263003","Left common carotid artery structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113264009,"113264009","Structure of lingual artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113265005,"113265005","Entire left posterior cerebral artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113266006,"113266006","Entire posterior segmental branch of renal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113267002,"113267002","Entire iliolumbar artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113268007,"113268007","Entire superior vesical artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113269004,"113269004","Structure of external iliac artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113270003,"113270003","Structure of left femoral artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113271004,"113271004","Entire left anterior tibial artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113272006,"113272006","Entire sternocleidomastoid vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113273001,"113273001","Structure of inferior right pulmonary vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113275008,"113275008","Structure of femoral circumflex vein (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113276009,"113276009","Intestinal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113277000,"113277000","Oral mucous membrane structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113278005,"113278005","Structure of mandibular left central incisor tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113279002,"113279002","Gingival structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113280004,"113280004","Structure of junctional region with oropharynx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113281000,"113281000","Esophageal muscularis propria","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113282007,"113282007","Structure of peri-oesophageal tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113284008,"113284008","Colonic lamina propria","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113285009,"113285009","Structure of perineal flexure of rectum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113286005,"113286005","Structure of inferior margin of liver","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113287001,"113287001","Structure of appendix fibrosa of liver","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113288006,"113288006","Structure of accessory pancreatic duct","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113289003,"113289003","Structure of straight portion of distal convoluted renal tubule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113290007,"113290007","Fibromuscular junction of uterus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113293009,"113293009","Structure of left fallopian tube","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113294003,"113294003","Structure of uterine tubal serosa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113295002,"113295002","Structure of lobe of prostate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113296001,"113296001","Structure of mucosa of seminal vesicle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113297005,"113297005","Structure of lobule of testis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113298000,"113298000","Structure of basal meninges","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113299008,"113299008","Interstitial tissue of brain","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113300000,"113300000","Area striata structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113301001,"113301001","Structure of limen insulae","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113302008,"113302008","Structure of olfactory bulb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113303003,"113303003","Structure of suprageniculate nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113304009,"113304009","Corticobulbar fibers of pons","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113305005,"113305005","Cerebellar structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113307002,"113307002","Dorsal proper fasciculus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113308007,"113308007","Structure of lower cervical spinal cord","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113309004,"113309004","Structure of lumbosacral spinal cord white matter","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113310009,"113310009","Structure of anterior lumbosacral spinal cord nerve root","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113311008,"113311008","Structure of oculomotor nerve central caudal nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113312001,"113312001","Structure of geniculate ganglion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113313006,"113313006","Structure of cochlear nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113315004,"113315004","Structure of vagus nerve anterior gastric branch (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113316003,"113316003","Structure of spinal nerve dorsal branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113317007,"113317007","Structure of cervical nerve lateral branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113318002,"113318002","Structure of anterior branch of medial antebrachial cutaneous nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113319005,"113319005","Structure of femoral nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113320004,"113320004","Structure of otic ganglion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113321000,"113321000","Structure of internal lamina of choroid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113322007,"113322007","Structure of inferior macular vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113323002,"113323002","Structure of retina of both eyes","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113324008,"113324008","Neuroepithelial layer","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113325009,"113325009","Structure of inner plexiform layer of retina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113327001,"113327001","Pinna structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113328006,"113328006","Structure of crura of antihelix","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113329003,"113329003","Structure of incudomallear articulation","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113330008,"113330008","Structure of neck of stapes","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113331007,"113331007","Structure of endocrine system (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113332000,"113332000","Pituitary adrenocorticotropic cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113333005,"113333005","Structure of paraganglion of extremity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113334004,"113334004","Orthochromic normoblast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113335003,"113335003","Plasma cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113336002,"113336002","Structure of inferior mesenteric lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113337006,"113337006","Entire midcolic lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113338001,"113338001","Subiliac lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113339009,"113339009","Entire postvesicular lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113340006,"113340006","Structure of superficial inguinal lymph node (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
